Date,Open,High,Low,Close,Adj Close,Volume
1978-12-26,216.0,216.0,216.0,216.0,216.0,0.0
1978-12-27,216.0,220.75,220.75,220.75,220.75,0.0
1978-12-28,220.75,223.0,223.0,223.0,223.0,0.0
1978-12-29,223.0,224.5,224.5,224.5,224.5,0.0
1979-01-01,224.5,224.5,224.5,224.5,224.5,0.0
1979-01-02,224.5,227.15,227.15,227.15,227.15,0.0
1979-01-03,227.15,222.1,222.1,222.1,222.1,0.0
1979-01-04,222.1,222.5,222.5,222.5,222.5,0.0
1979-01-05,222.5,226.7,226.7,226.7,226.7,0.0
1979-01-08,226.7,224.1,224.1,224.1,224.1,0.0
1979-01-09,224.1,224.0,224.0,224.0,224.0,0.0
1979-01-10,224.0,220.4,220.4,220.4,220.4,0.0
1979-01-11,220.4,221.2,221.2,221.2,221.2,0.0
1979-01-12,221.2,216.6,216.6,216.6,216.6,0.0
1979-01-15,216.6,216.55,216.55,216.55,216.55,0.0
1979-01-16,216.55,219.0,219.0,219.0,219.0,0.0
1979-01-17,219.0,225.0,225.0,225.0,225.0,0.0
1979-01-18,225.0,227.8,227.8,227.8,227.8,0.0
1979-01-19,227.8,230.7,230.7,230.7,230.7,0.0
1979-01-22,230.7,234.4,234.4,234.4,234.4,0.0
1979-01-23,234.4,230.8,230.8,230.8,230.8,0.0
1979-01-24,230.8,234.5,234.5,234.5,234.5,0.0
1979-01-25,234.5,235.1,235.1,235.1,235.1,0.0
1979-01-26,235.1,234.35,234.35,234.35,234.35,0.0
1979-01-29,234.35,234.05,234.05,234.05,234.05,0.0
1979-01-30,234.05,233.65,233.65,233.65,233.65,0.0
1979-01-31,233.65,233.05,233.05,233.05,233.05,0.0
1979-02-01,233.05,232.4,232.4,232.4,232.4,0.0
1979-02-02,232.4,229.9,229.9,229.9,229.9,0.0
1979-02-05,229.9,238.8,238.8,238.8,238.8,0.0
1979-02-06,238.8,242.55,242.55,242.55,242.55,0.0
1979-02-07,242.55,249.0,249.0,249.0,249.0,0.0
1979-02-08,249.0,254.0,254.0,254.0,254.0,0.0
1979-02-09,254.0,243.9,243.9,243.9,243.9,0.0
1979-02-12,243.9,249.6,249.6,249.6,249.6,0.0
1979-02-13,249.6,244.0,244.0,244.0,244.0,0.0
1979-02-14,244.0,237.6,237.6,237.6,237.6,0.0
1979-02-15,237.6,245.0,245.0,245.0,245.0,0.0
1979-02-16,245.0,245.95,245.95,245.95,245.95,0.0
1979-02-19,245.95,249.6,249.6,249.6,249.6,0.0
1979-02-20,249.6,248.0,248.0,248.0,248.0,0.0
1979-02-21,248.0,249.25,249.25,249.25,249.25,0.0
1979-02-22,249.25,251.15,251.15,251.15,251.15,0.0
1979-02-23,251.15,252.1,252.1,252.1,252.1,0.0
1979-02-26,252.1,250.3,250.3,250.3,250.3,0.0
1979-02-27,250.3,247.8,247.8,247.8,247.8,0.0
1979-02-28,247.8,250.9,250.9,250.9,250.9,0.0
1979-03-01,250.9,249.3,249.3,249.3,249.3,0.0
1979-03-02,249.3,248.7,248.7,248.7,248.7,0.0
1979-03-05,248.7,242.8,242.8,242.8,242.8,0.0
1979-03-06,242.8,239.3,239.3,239.3,239.3,0.0
1979-03-07,239.3,242.0,242.0,242.0,242.0,0.0
1979-03-08,242.0,238.75,238.75,238.75,238.75,0.0
1979-03-09,238.75,240.5,240.5,240.5,240.5,0.0
1979-03-12,240.5,241.1,241.1,241.1,241.1,0.0
1979-03-13,241.1,239.4,239.4,239.4,239.4,0.0
1979-03-14,239.4,239.9,239.9,239.9,239.9,0.0
1979-03-15,239.9,239.8,239.8,239.8,239.8,0.0
1979-03-16,239.8,243.35,243.35,243.35,243.35,0.0
1979-03-19,243.35,243.85,243.85,243.85,243.85,0.0
1979-03-20,243.85,242.0,242.0,242.0,242.0,0.0
1979-03-21,242.0,240.25,240.25,240.25,240.25,0.0
1979-03-22,240.25,242.9,242.9,242.9,242.9,0.0
1979-03-23,242.9,242.15,242.15,242.15,242.15,0.0
1979-03-26,242.15,244.3,244.3,244.3,244.3,0.0
1979-03-27,244.3,246.3,246.3,246.3,246.3,0.0
1979-03-28,246.3,243.75,243.75,243.75,243.75,0.0
1979-03-29,243.75,241.6,241.6,241.6,241.6,0.0
1979-03-30,241.6,239.65,239.65,239.65,239.65,0.0
1979-04-02,239.65,240.05,240.05,240.05,240.05,0.0
1979-04-03,240.05,239.9,239.9,239.9,239.9,0.0
1979-04-04,239.9,239.8,239.8,239.8,239.8,0.0
1979-04-05,239.8,240.5,240.5,240.5,240.5,0.0
1979-04-06,240.5,239.85,239.85,239.85,239.85,0.0
1979-04-09,239.85,240.0,240.0,240.0,240.0,0.0
1979-04-10,240.0,239.6,239.6,239.6,239.6,0.0
1979-04-11,239.6,239.1,239.1,239.1,239.1,0.0
1979-04-12,239.1,233.75,233.75,233.75,233.75,0.0
1979-04-13,233.75,233.75,233.75,233.75,233.75,0.0
1979-04-16,233.75,233.75,233.75,233.75,233.75,0.0
1979-04-17,233.75,231.75,231.75,231.75,231.75,0.0
1979-04-18,231.75,234.5,234.5,234.5,234.5,0.0
1979-04-19,234.5,241.0,241.0,241.0,241.0,0.0
1979-04-20,241.0,237.8,237.8,237.8,237.8,0.0
1979-04-23,237.8,236.75,236.75,236.75,236.75,0.0
1979-04-24,236.75,240.0,240.0,240.0,240.0,0.0
1979-04-25,240.0,241.5,241.5,241.5,241.5,0.0
1979-04-26,241.5,242.25,242.25,242.25,242.25,0.0
1979-04-27,242.25,242.75,242.75,242.75,242.75,0.0
1979-04-30,242.75,243.45,243.45,243.45,243.45,0.0
1979-05-01,243.45,247.7,247.7,247.7,247.7,0.0
1979-05-02,247.7,246.6,246.6,246.6,246.6,0.0
1979-05-03,246.6,245.9,245.9,245.9,245.9,0.0
1979-05-04,245.9,247.65,247.65,247.65,247.65,0.0
1979-05-07,247.65,247.65,247.65,247.65,247.65,0.0
1979-05-08,247.65,250.2,250.2,250.2,250.2,0.0
1979-05-09,250.2,247.0,247.0,247.0,247.0,0.0
1979-05-10,247.0,251.7,251.7,251.7,251.7,0.0
1979-05-11,251.7,251.1,251.1,251.1,251.1,0.0
1979-05-14,251.1,250.65,250.65,250.65,250.65,0.0
1979-05-15,250.65,253.4,253.4,253.4,253.4,0.0
1979-05-16,253.4,256.1,256.1,256.1,256.1,0.0
1979-05-17,256.1,257.55,257.55,257.55,257.55,0.0
1979-05-18,257.55,257.5,257.5,257.5,257.5,0.0
1979-05-21,257.5,261.05,261.05,261.05,261.05,0.0
1979-05-22,261.05,265.15,265.15,265.15,265.15,0.0
1979-05-23,265.15,264.4,264.4,264.4,264.4,0.0
1979-05-24,264.4,263.0,263.0,263.0,263.0,0.0
1979-05-25,263.0,270.0,270.0,270.0,270.0,0.0
1979-05-28,270.0,270.0,270.0,270.0,270.0,0.0
1979-05-29,270.0,276.1,276.1,276.1,276.1,0.0
1979-05-30,276.1,272.6,272.6,272.6,272.6,0.0
1979-05-31,272.6,277.15,277.15,277.15,277.15,0.0
1979-06-01,277.15,276.7,276.7,276.7,276.7,0.0
1979-06-04,276.7,273.6,273.6,273.6,273.6,0.0
1979-06-05,273.6,275.75,275.75,275.75,275.75,0.0
1979-06-06,275.75,280.75,280.75,280.75,280.75,0.0
1979-06-07,280.75,279.3,279.3,279.3,279.3,0.0
1979-06-08,279.3,277.4,277.4,277.4,277.4,0.0
1979-06-11,277.4,282.4,282.4,282.4,282.4,0.0
1979-06-12,282.4,278.9,278.9,278.9,278.9,0.0
1979-06-13,278.9,276.1,276.1,276.1,276.1,0.0
1979-06-14,276.1,278.8,278.8,278.8,278.8,0.0
1979-06-15,278.8,279.3,279.3,279.3,279.3,0.0
1979-06-18,279.3,279.9,279.9,279.9,279.9,0.0
1979-06-19,279.9,279.25,279.25,279.25,279.25,0.0
1979-06-20,279.25,280.7,280.7,280.7,280.7,0.0
1979-06-21,280.7,280.6,280.6,280.6,280.6,0.0
1979-06-22,280.6,281.95,281.95,281.95,281.95,0.0
1979-06-25,281.95,284.5,284.5,284.5,284.5,0.0
1979-06-26,284.5,281.9,281.9,281.9,281.9,0.0
1979-06-27,281.9,281.0,281.0,281.0,281.0,0.0
1979-06-28,281.0,281.3,281.3,281.3,281.3,0.0
1979-06-29,281.3,276.45,276.45,276.45,276.45,0.0
1979-07-02,276.45,282.2,282.2,282.2,282.2,0.0
1979-07-03,282.2,281.8,281.8,281.8,281.8,0.0
1979-07-04,281.8,283.3,283.3,283.3,283.3,0.0
1979-07-05,283.3,286.75,286.75,286.75,286.75,0.0
1979-07-06,286.75,290.2,290.2,290.2,290.2,0.0
1979-07-09,290.2,290.25,290.25,290.25,290.25,0.0
1979-07-10,290.25,289.9,289.9,289.9,289.9,0.0
1979-07-11,289.9,290.6,290.6,290.6,290.6,0.0
1979-07-12,290.6,290.75,290.75,290.75,290.75,0.0
1979-07-13,290.75,288.6,288.6,288.6,288.6,0.0
1979-07-16,288.6,291.4,291.4,291.4,291.4,0.0
1979-07-17,291.4,296.5,296.5,296.5,296.5,0.0
1979-07-18,296.5,303.85,303.85,303.85,303.85,0.0
1979-07-19,303.85,300.1,300.1,300.1,300.1,0.0
1979-07-20,300.1,298.5,298.5,298.5,298.5,0.0
1979-07-23,298.5,303.6,303.6,303.6,303.6,0.0
1979-07-24,303.6,306.5,306.5,306.5,306.5,0.0
1979-07-25,306.5,303.0,303.0,303.0,303.0,0.0
1979-07-26,303.0,307.0,307.0,307.0,307.0,0.0
1979-07-27,307.0,305.4,305.4,305.4,305.4,0.0
1979-07-30,305.4,304.65,304.65,304.65,304.65,0.0
1979-07-31,304.65,295.35,295.35,295.35,295.35,0.0
1979-08-01,295.35,290.95,290.95,290.95,290.95,0.0
1979-08-02,290.95,292.85,292.85,292.85,292.85,0.0
1979-08-03,292.85,288.5,288.5,288.5,288.5,0.0
1979-08-06,288.5,287.0,287.0,287.0,287.0,0.0
1979-08-07,287.0,282.5,282.5,282.5,282.5,0.0
1979-08-08,282.5,287.1,287.1,287.1,287.1,0.0
1979-08-09,287.1,292.75,292.75,292.75,292.75,0.0
1979-08-10,292.75,302.8,302.8,302.8,302.8,0.0
1979-08-13,302.8,304.1,304.1,304.1,304.1,0.0
1979-08-14,304.1,293.0,293.0,293.0,293.0,0.0
1979-08-15,293.0,300.25,300.25,300.25,300.25,0.0
1979-08-16,300.25,296.5,296.5,296.5,296.5,0.0
1979-08-17,296.5,298.7,298.7,298.7,298.7,0.0
1979-08-20,298.7,299.1,299.1,299.1,299.1,0.0
1979-08-21,299.1,298.9,298.9,298.9,298.9,0.0
1979-08-22,298.9,311.5,311.5,311.5,311.5,0.0
1979-08-23,311.5,309.6,309.6,309.6,309.6,0.0
1979-08-24,309.6,314.7,314.7,314.7,314.7,0.0
1979-08-27,314.7,314.7,314.7,314.7,314.7,0.0
1979-08-28,314.7,316.2,316.2,316.2,316.2,0.0
1979-08-29,316.2,314.05,314.05,314.05,314.05,0.0
1979-08-30,314.05,318.65,318.65,318.65,318.65,0.0
1979-08-31,318.65,317.75,317.75,317.75,317.75,0.0
1979-09-03,317.75,319.3,319.3,319.3,319.3,0.0
1979-09-04,319.3,323.9,323.9,323.9,323.9,0.0
1979-09-05,323.9,329.25,329.25,329.25,329.25,0.0
1979-09-06,329.25,340.85,340.85,340.85,340.85,0.0
1979-09-07,340.85,331.15,331.15,331.15,331.15,0.0
1979-09-10,331.15,336.4,336.4,336.4,336.4,0.0
1979-09-11,336.4,338.65,338.65,338.65,338.65,0.0
1979-09-12,338.65,336.95,336.95,336.95,336.95,0.0
1979-09-13,336.95,334.35,334.35,334.35,334.35,0.0
1979-09-14,334.35,345.75,345.75,345.75,345.75,0.0
1979-09-17,345.75,350.75,350.75,350.75,350.75,0.0
1979-09-18,350.75,371.35,371.35,371.35,371.35,0.0
1979-09-19,371.35,376.0,376.0,376.0,376.0,0.0
1979-09-20,376.0,375.35,375.35,375.35,375.35,0.0
1979-09-21,375.35,373.0,373.0,373.0,373.0,0.0
1979-09-24,373.0,377.0,377.0,377.0,377.0,0.0
1979-09-25,377.0,375.9,375.9,375.9,375.9,0.0
1979-09-26,375.9,370.8,370.8,370.8,370.8,0.0
1979-09-27,370.8,386.25,386.25,386.25,386.25,0.0
1979-09-28,386.25,397.0,397.0,397.0,397.0,0.0
1979-10-01,397.0,399.5,399.5,399.5,399.5,0.0
1979-10-02,399.5,437.0,437.0,437.0,437.0,0.0
1979-10-03,437.0,418.5,418.5,418.5,418.5,0.0
1979-10-04,418.5,394.5,394.5,394.5,394.5,0.0
1979-10-05,394.5,367.5,367.5,367.5,367.5,0.0
1979-10-08,367.5,376.75,376.75,376.75,376.75,0.0
1979-10-09,376.75,377.0,377.0,377.0,377.0,0.0
1979-10-10,377.0,409.25,409.25,409.25,409.25,0.0
1979-10-11,409.25,400.0,400.0,400.0,400.0,0.0
1979-10-12,400.0,387.75,387.75,387.75,387.75,0.0
1979-10-15,387.75,400.2,400.2,400.2,400.2,0.0
1979-10-16,400.2,398.6,398.6,398.6,398.6,0.0
1979-10-17,398.6,386.4,386.4,386.4,386.4,0.0
1979-10-18,386.4,382.0,382.0,382.0,382.0,0.0
1979-10-19,382.0,388.75,388.75,388.75,388.75,0.0
1979-10-22,388.75,395.5,395.5,395.5,395.5,0.0
1979-10-23,395.5,387.6,387.6,387.6,387.6,0.0
1979-10-24,387.6,389.0,389.0,389.0,389.0,0.0
1979-10-25,389.0,391.2,391.2,391.2,391.2,0.0
1979-10-26,391.2,374.8,374.8,374.8,374.8,0.0
1979-10-29,374.8,374.5,374.5,374.5,374.5,0.0
1979-10-30,374.5,376.0,376.0,376.0,376.0,0.0
1979-10-31,376.0,379.75,379.75,379.75,379.75,0.0
1979-11-01,379.75,379.7,379.7,379.7,379.7,0.0
1979-11-02,379.7,373.0,373.0,373.0,373.0,0.0
1979-11-05,373.0,378.0,378.0,378.0,378.0,0.0
1979-11-06,378.0,382.8,382.8,382.8,382.8,0.0
1979-11-07,382.8,392.5,392.5,392.5,392.5,0.0
1979-11-08,392.5,392.5,392.5,392.5,392.5,0.0
1979-11-09,392.5,389.75,389.75,389.75,389.75,0.0
1979-11-12,389.75,393.0,393.0,393.0,393.0,0.0
1979-11-13,393.0,388.0,388.0,388.0,388.0,0.0
1979-11-14,388.0,389.25,389.25,389.25,389.25,0.0
1979-11-15,389.25,387.5,387.5,387.5,387.5,0.0
1979-11-16,387.5,386.75,386.75,386.75,386.75,0.0
1979-11-19,386.75,390.0,390.0,390.0,390.0,0.0
1979-11-20,390.0,389.0,389.0,389.0,389.0,0.0
1979-11-21,389.0,396.8,396.8,396.8,396.8,0.0
1979-11-22,396.8,394.85,394.85,394.85,394.85,0.0
1979-11-23,394.85,390.15,390.15,390.15,390.15,0.0
1979-11-26,390.15,393.0,393.0,393.0,393.0,0.0
1979-11-27,393.0,393.4,393.4,393.4,393.4,0.0
1979-11-28,393.4,405.35,405.35,405.35,405.35,0.0
1979-11-29,405.35,410.9,410.9,410.9,410.9,0.0
1979-11-30,410.9,417.2,417.2,417.2,417.2,0.0
1979-12-03,417.2,428.0,428.0,428.0,428.0,0.0
1979-12-04,428.0,435.0,435.0,435.0,435.0,0.0
1979-12-05,435.0,427.25,427.25,427.25,427.25,0.0
1979-12-06,427.25,434.5,434.5,434.5,434.5,0.0
1979-12-07,434.5,428.9,428.9,428.9,428.9,0.0
1979-12-10,428.9,431.35,431.35,431.35,431.35,0.0
1979-12-11,431.35,442.75,442.75,442.75,442.75,0.0
1979-12-12,442.75,449.75,449.75,449.75,449.75,0.0
1979-12-13,449.75,458.75,458.75,458.75,458.75,0.0
1979-12-14,458.75,459.5,459.5,459.5,459.5,0.0
1979-12-17,459.5,460.6,460.6,460.6,460.6,0.0
1979-12-18,460.6,473.5,473.5,473.5,473.5,0.0
1979-12-19,473.5,494.0,494.0,494.0,494.0,0.0
1979-12-20,494.0,477.25,477.25,477.25,477.25,0.0
1979-12-21,477.25,474.9,474.9,474.9,474.9,0.0
1979-12-24,474.9,485.9,485.9,485.9,485.9,0.0
1979-12-25,485.9,485.9,485.9,485.9,485.9,0.0
1979-12-26,485.9,485.9,485.9,485.9,485.9,0.0
1979-12-27,485.9,508.75,508.75,508.75,508.75,0.0
1979-12-28,508.75,515.0,515.0,515.0,515.0,0.0
1979-12-31,515.0,524.0,524.0,524.0,524.0,0.0
1980-01-01,524.0,524.0,524.0,524.0,524.0,0.0
1980-01-02,524.0,559.0,559.0,559.0,559.0,0.0
1980-01-03,559.0,632.0,632.0,632.0,632.0,0.0
1980-01-04,632.0,596.0,596.0,596.0,596.0,0.0
1980-01-07,596.0,634.0,634.0,634.0,634.0,0.0
1980-01-08,634.0,615.75,615.75,615.75,615.75,0.0
1980-01-09,615.75,599.25,599.25,599.25,599.25,0.0
1980-01-10,599.25,608.25,608.25,608.25,608.25,0.0
1980-01-11,608.25,610.0,610.0,610.0,610.0,0.0
1980-01-14,610.0,647.75,647.75,647.75,647.75,0.0
1980-01-15,647.75,682.0,682.0,682.0,682.0,0.0
1980-01-16,682.0,765.0,765.0,765.0,765.0,0.0
1980-01-17,765.0,728.25,728.25,728.25,728.25,0.0
1980-01-18,728.25,825.5,825.5,825.5,825.5,0.0
1980-01-21,825.5,843.0,843.0,843.0,843.0,0.0
1980-01-22,843.0,763.0,763.0,763.0,763.0,0.0
1980-01-23,763.0,650.0,650.0,650.0,650.0,0.0
1980-01-24,650.0,712.0,712.0,712.0,712.0,0.0
1980-01-25,712.0,691.5,691.5,691.5,691.5,0.0
1980-01-28,691.5,629.0,629.0,629.0,629.0,0.0
1980-01-29,629.0,678.0,678.0,678.0,678.0,0.0
1980-01-30,678.0,703.5,703.5,703.5,703.5,0.0
1980-01-31,703.5,668.0,668.0,668.0,668.0,0.0
1980-02-01,668.0,675.0,675.0,675.0,675.0,0.0
1980-02-04,675.0,672.0,672.0,672.0,672.0,0.0
1980-02-05,672.0,661.25,661.25,661.25,661.25,0.0
1980-02-06,661.25,696.0,696.0,696.0,696.0,0.0
1980-02-07,696.0,704.0,704.0,704.0,704.0,0.0
1980-02-08,704.0,688.5,688.5,688.5,688.5,0.0
1980-02-11,688.5,714.5,714.5,714.5,714.5,0.0
1980-02-12,714.5,703.75,703.75,703.75,703.75,0.0
1980-02-13,703.75,695.5,695.5,695.5,695.5,0.0
1980-02-14,695.5,688.0,688.0,688.0,688.0,0.0
1980-02-15,688.0,674.5,674.5,674.5,674.5,0.0
1980-02-18,674.5,665.25,665.25,665.25,665.25,0.0
1980-02-19,665.25,661.75,661.75,661.75,661.75,0.0
1980-02-20,661.75,625.0,625.0,625.0,625.0,0.0
1980-02-21,625.0,646.5,646.5,646.5,646.5,0.0
1980-02-22,646.5,643.5,643.5,643.5,643.5,0.0
1980-02-25,643.5,625.0,625.0,625.0,625.0,0.0
1980-02-26,625.0,636.75,636.75,636.75,636.75,0.0
1980-02-27,636.75,629.0,629.0,629.0,629.0,0.0
1980-02-28,629.0,638.0,638.0,638.0,638.0,0.0
1980-02-29,638.0,640.0,640.0,640.0,640.0,0.0
1980-03-03,640.0,637.0,637.0,637.0,637.0,0.0
1980-03-04,637.0,633.25,633.25,633.25,633.25,0.0
1980-03-05,633.25,641.75,641.75,641.75,641.75,0.0
1980-03-06,641.75,634.25,634.25,634.25,634.25,0.0
1980-03-07,634.25,602.25,602.25,602.25,602.25,0.0
1980-03-10,602.25,602.0,602.0,602.0,602.0,0.0
1980-03-11,602.0,569.0,569.0,569.0,569.0,0.0
1980-03-12,569.0,582.5,582.5,582.5,582.5,0.0
1980-03-13,582.5,574.3,574.3,574.3,574.3,0.0
1980-03-14,574.3,502.75,502.75,502.75,502.75,0.0
1980-03-17,502.75,480.0,480.0,480.0,480.0,0.0
1980-03-18,480.0,474.0,474.0,474.0,474.0,0.0
1980-03-19,474.0,514.0,514.0,514.0,514.0,0.0
1980-03-20,514.0,561.0,561.0,561.0,561.0,0.0
1980-03-21,561.0,535.0,535.0,535.0,535.0,0.0
1980-03-24,535.0,544.0,544.0,544.0,544.0,0.0
1980-03-25,544.0,548.5,548.5,548.5,548.5,0.0
1980-03-26,548.5,525.0,525.0,525.0,525.0,0.0
1980-03-27,525.0,486.0,486.0,486.0,486.0,0.0
1980-03-28,486.0,490.0,490.0,490.0,490.0,0.0
1980-03-31,490.0,503.25,503.25,503.25,503.25,0.0
1980-04-01,503.25,501.5,501.5,501.5,501.5,0.0
1980-04-02,501.5,498.0,498.0,498.0,498.0,0.0
1980-04-03,498.0,491.25,491.25,491.25,491.25,0.0
1980-04-04,491.25,491.25,491.25,491.25,491.25,0.0
1980-04-07,491.25,491.25,491.25,491.25,491.25,0.0
1980-04-08,491.25,518.4,518.4,518.4,518.4,0.0
1980-04-09,518.4,547.0,547.0,547.0,547.0,0.0
1980-04-10,547.0,539.5,539.5,539.5,539.5,0.0
1980-04-11,539.5,532.0,532.0,532.0,532.0,0.0
1980-04-14,532.0,532.8,532.8,532.8,532.8,0.0
1980-04-15,532.8,495.5,495.5,495.5,495.5,0.0
1980-04-16,495.5,513.5,513.5,513.5,513.5,0.0
1980-04-17,513.5,511.5,511.5,511.5,511.5,0.0
1980-04-18,511.5,511.75,511.75,511.75,511.75,0.0
1980-04-21,511.75,506.5,506.5,506.5,506.5,0.0
1980-04-22,506.5,494.5,494.5,494.5,494.5,0.0
1980-04-23,494.5,506.75,506.75,506.75,506.75,0.0
1980-04-24,506.75,514.25,514.25,514.25,514.25,0.0
1980-04-25,514.25,552.0,552.0,552.0,552.0,0.0
1980-04-28,552.0,535.25,535.25,535.25,535.25,0.0
1980-04-29,535.25,513.0,513.0,513.0,513.0,0.0
1980-04-30,513.0,519.25,519.25,519.25,519.25,0.0
1980-05-01,519.25,507.75,507.75,507.75,507.75,0.0
1980-05-02,507.75,510.0,510.0,510.0,510.0,0.0
1980-05-05,510.0,510.0,510.0,510.0,510.0,0.0
1980-05-06,510.0,517.5,517.5,517.5,517.5,0.0
1980-05-07,517.5,509.25,509.25,509.25,509.25,0.0
1980-05-08,509.25,513.75,513.75,513.75,513.75,0.0
1980-05-09,513.75,510.5,510.5,510.5,510.5,0.0
1980-05-12,510.5,510.5,510.5,510.5,510.5,0.0
1980-05-13,510.5,510.0,510.0,510.0,510.0,0.0
1980-05-14,510.0,518.5,518.5,518.5,518.5,0.0
1980-05-15,518.5,516.25,516.25,516.25,516.25,0.0
1980-05-16,516.25,516.1,516.1,516.1,516.1,0.0
1980-05-19,516.1,515.1,515.1,515.1,515.1,0.0
1980-05-20,515.1,509.8,509.8,509.8,509.8,0.0
1980-05-21,509.8,511.75,511.75,511.75,511.75,0.0
1980-05-22,511.75,507.5,507.5,507.5,507.5,0.0
1980-05-23,507.5,510.5,510.5,510.5,510.5,0.0
1980-05-26,510.5,510.5,510.5,510.5,510.5,0.0
1980-05-27,510.5,514.2,514.2,514.2,514.2,0.0
1980-05-28,514.2,524.0,524.0,524.0,524.0,0.0
1980-05-29,524.0,521.0,521.0,521.0,521.0,0.0
1980-05-30,521.0,531.4,531.4,531.4,531.4,0.0
1980-06-02,531.4,563.0,563.0,563.0,563.0,0.0
1980-06-03,563.0,554.5,554.5,554.5,554.5,0.0
1980-06-04,554.5,568.0,568.0,568.0,568.0,0.0
1980-06-05,568.0,581.5,581.5,581.5,581.5,0.0
1980-06-06,581.5,598.0,598.0,598.0,598.0,0.0
1980-06-09,598.0,627.5,627.5,627.5,627.5,0.0
1980-06-10,627.5,606.5,606.5,606.5,606.5,0.0
1980-06-11,606.5,595.0,595.0,595.0,595.0,0.0
1980-06-12,595.0,588.75,588.75,588.75,588.75,0.0
1980-06-13,588.75,609.25,609.25,609.25,609.25,0.0
1980-06-16,609.25,599.0,599.0,599.0,599.0,0.0
1980-06-17,599.0,590.75,590.75,590.75,590.75,0.0
1980-06-18,590.75,602.5,602.5,602.5,602.5,0.0
1980-06-19,602.5,598.0,598.0,598.0,598.0,0.0
1980-06-20,598.0,603.75,603.75,603.75,603.75,0.0
1980-06-23,603.75,596.0,596.0,596.0,596.0,0.0
1980-06-24,596.0,599.75,599.75,599.75,599.75,0.0
1980-06-25,599.75,617.5,617.5,617.5,617.5,0.0
1980-06-26,617.5,623.25,623.25,623.25,623.25,0.0
1980-06-27,623.25,631.5,631.5,631.5,631.5,0.0
1980-06-30,631.5,662.5,662.5,662.5,662.5,0.0
1980-07-01,662.5,656.0,656.0,656.0,656.0,0.0
1980-07-02,656.0,672.0,672.0,672.0,672.0,0.0
1980-07-03,672.0,664.5,664.5,664.5,664.5,0.0
1980-07-04,664.5,668.5,668.5,668.5,668.5,0.0
1980-07-07,668.5,665.75,665.75,665.75,665.75,0.0
1980-07-08,665.75,688.75,688.75,688.75,688.75,0.0
1980-07-09,688.75,678.0,678.0,678.0,678.0,0.0
1980-07-10,678.0,665.0,665.0,665.0,665.0,0.0
1980-07-11,665.0,663.5,663.5,663.5,663.5,0.0
1980-07-14,663.5,649.0,649.0,649.0,649.0,0.0
1980-07-15,649.0,621.0,621.0,621.0,621.0,0.0
1980-07-16,621.0,624.5,624.5,624.5,624.5,0.0
1980-07-17,624.5,630.25,630.25,630.25,630.25,0.0
1980-07-18,630.25,610.0,610.0,610.0,610.0,0.0
1980-07-21,610.0,620.75,620.75,620.75,620.75,0.0
1980-07-22,620.75,611.5,611.5,611.5,611.5,0.0
1980-07-23,611.5,632.0,632.0,632.0,632.0,0.0
1980-07-24,632.0,635.5,635.5,635.5,635.5,0.0
1980-07-25,635.5,652.5,652.5,652.5,652.5,0.0
1980-07-28,652.5,643.25,643.25,643.25,643.25,0.0
1980-07-29,643.25,645.5,645.5,645.5,645.5,0.0
1980-07-30,645.5,636.5,636.5,636.5,636.5,0.0
1980-07-31,636.5,618.0,618.0,618.0,618.0,0.0
1980-08-01,618.0,622.0,622.0,622.0,622.0,0.0
1980-08-04,622.0,622.25,622.25,622.25,622.25,0.0
1980-08-05,622.25,635.5,635.5,635.5,635.5,0.0
1980-08-06,635.5,628.5,628.5,628.5,628.5,0.0
1980-08-07,628.5,632.5,632.5,632.5,632.5,0.0
1980-08-08,632.5,631.25,631.25,631.25,631.25,0.0
1980-08-11,631.25,614.5,614.5,614.5,614.5,0.0
1980-08-12,614.5,613.25,613.25,613.25,613.25,0.0
1980-08-13,613.25,615.95,615.95,615.95,615.95,0.0
1980-08-14,615.95,623.0,623.0,623.0,623.0,0.0
1980-08-15,623.0,626.0,626.0,626.0,626.0,0.0
1980-08-18,626.0,609.75,609.75,609.75,609.75,0.0
1980-08-19,609.75,620.75,620.75,620.75,620.75,0.0
1980-08-20,620.75,622.75,622.75,622.75,622.75,0.0
1980-08-21,622.75,640.5,640.5,640.5,640.5,0.0
1980-08-22,640.5,639.5,639.5,639.5,639.5,0.0
1980-08-25,639.5,639.5,639.5,639.5,639.5,0.0
1980-08-26,639.5,629.0,629.0,629.0,629.0,0.0
1980-08-27,629.0,632.75,632.75,632.75,632.75,0.0
1980-08-28,632.75,633.75,633.75,633.75,633.75,0.0
1980-08-29,633.75,633.75,633.75,633.75,633.75,0.0
1980-09-01,633.75,626.25,626.25,626.25,626.25,0.0
1980-09-02,626.25,632.25,632.25,632.25,632.25,0.0
1980-09-03,632.25,636.7,636.7,636.7,636.7,0.0
1980-09-04,636.7,637.25,637.25,637.25,637.25,0.0
1980-09-05,637.25,647.5,647.5,647.5,647.5,0.0
1980-09-08,647.5,660.0,660.0,660.0,660.0,0.0
1980-09-09,660.0,674.0,674.0,674.0,674.0,0.0
1980-09-10,674.0,686.0,686.0,686.0,686.0,0.0
1980-09-11,686.0,676.5,676.5,676.5,676.5,0.0
1980-09-12,676.5,693.5,693.5,693.5,693.5,0.0
1980-09-15,693.5,672.5,672.5,672.5,672.5,0.0
